year,brand,model,location,price,mileage,body_type,exterior_colour,interior_colour,door,passenger,transmission,drive_type,displacement,cylinder,fuel,country,vehicle_id
2017,Honda,CR-V,Oakville,29888,35180,SUV,Black,Black,4,5,Automatic,AWD,1.5,4,Gasoline,Japan,14045
2011,Audi,A5,Oakville,8950,143800,Coupe,White/Black,Black,2,4,Automatic,AWD,2.0,4,Gasoline,Germany,14046
2014,BMW,7,Oakville,21889,125984,Sedan,Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,14047
2018,Cadillac,XT5,Oakville,27800,34123,SUV,Silver,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14048
2018,Cadillac,XT5,Oakville,28350,29523,SUV,Black,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14049
2018,Porsche,718,Oakville,79900,11483,Coupe,White/Black,Black,2,2,Manual,RWD,2.5,4,Gasoline,Germany,14050
2017,Chevrolet,Volt,Oakville,24800,69833,Hatchback,White,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,14051
2018,Cadillac,XT5,Oakville,31000,44350,SUV,White/Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14052
2016,Ford,F-150,Oakville,25800,82000,Truck,Red,Black,4,5,Automatic,4x4,2.7,6,Gasoline,USA,14053
2017,Cadillac,XT5,Oakville,29700,57000,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14054
2018,Cadillac,XT5,Oakville,31400,46689,SUV,Red,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14055
2018,Cadillac,XT5,Oakville,27400,37000,SUV,Black,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14056
2017,Jeep,Cherokee,Oakville,25100,31000,SUV,Black,Black,4,5,Automatic,4x4,3.2,6,Gasoline,USA,14057
2018,Cadillac,ATS,Oakville,31900,40410,Coupe,Black,Black,2,4,Automatic,AWD,2.0,4,Gasoline,USA,14058
2018,Cadillac,ATS,Oakville,29400,17850,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14059
2018,Toyota,4Runner,Oakville,40300,48000,SUV,White,Black,4,7,Automatic,4x4,4.0,6,Gasoline,Japan,14060
2018,Cadillac,ATS,Oakville,25900,24487,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14061
2018,Chevrolet,Malibu,Oakville,18500,70931,Sedan,Gray,Black,4,5,Automatic,FWD,1.5,4,Gasoline,USA,14062
2015,Toyota,RAV4,Oakville,17300,75238,SUV,Silver,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14063
2018,Cadillac,XT5,Oakville,33300,20038,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14064
2015,Cadillac,Escalade,Oakville,47500,85224,SUV,Black,Black,4,7,Automatic,4x4,6.2,8,Gasoline,USA,14065
2013,Ford,Taurus,Oakville,7995,158937,Sedan,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,USA,14066
2015,Hyundai,Elantra,Oakville,10999,51449,Sedan,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,14067
2015,Mazda,CX-5,Oakville,15999,113700,SUV,White,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14068
2019,Jeep,Wrangler,Oakville,45495,6200,SUV,Orange,Black,2,4,Automatic,4x4,2.0,4,Gasoline,USA,14069
2007,Ford,Fusion,Oakville,1295,258628,Sedan,White/Black,Black,4,5,Automatic,FWD,3.0,6,Gasoline,USA,14070
2015,Ford,Fusion,Oakville,11995,96375,Sedan,Red,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14071
2016,Toyota,RAV4,Oakville,26995,127450,SUV,Gray,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14072
2001,Honda,Civic,Oakville,1475,179000,Sedan,White/Black,Black,4,5,Automatic,FWD,1.7,4,Gasoline,Japan,14073
2011,Volkswagen,Jetta,Oakville,6999,177000,Sedan,Gray,Black,4,5,Automatic,FWD,2.5,5,Gasoline,Germany,14074
2013,Lexus,RX,Oakville,23888,96000,SUV,Black,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,14075
2014,Mercedes-Benz,CLS-Class,Oakville,26499,91000,Sedan,Purple,Tan,4,4,Automatic,AWD,4.6,8,Gasoline,Germany,14076
2014,Audi,A5,Oakville,18499,59600,Coupe,Black,Black,2,4,Automatic,AWD,2.0,4,Gasoline,Germany,14077
2010,Chevrolet,Cobalt,Oakville,3950,140000,Sedan,Black,Black,4,5,Automatic,FWD,2.2,4,Gasoline,USA,14078
2004,Nissan,Pathfinder,Oakville,5450,184763,SUV,White/Black,Black,4,5,Automatic,4x4,5.6,8,Gasoline,Japan,14079
2008,Honda,Accord,Oakville,3950,206232,Sedan,White/Black,Gray,4,5,Automatic,FWD,3.5,6,Gasoline,Japan,14080
2013,Subaru,Impreza,Oakville,14499,75700,Hatchback,Black,Black,5,5,Automatic,AWD,2.0,4,Gasoline,Japan,14081
2016,Mercedes-Benz,C-Class,Oakville,25888,80400,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14082
2015,Mazda,Mazda3,Oakville,13999,57000,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,14083
2013,Volkswagen,Golf,Oakville,9999,119450,Hatchback,Gray,Black,5,5,Automatic,FWD,2.5,5,Gasoline,Germany,14084
2006,BMW,5,Oakville,4490,280955,Sedan,Blue,Black,4,5,Automatic,RWD,3.0,6,Gasoline,Germany,14085
2015,Chevrolet,Cruze,Oakville,10488,70000,Sedan,White,Black,4,5,Automatic,FWD,1.4,4,Gasoline,USA,14086
2017,Porsche,Macan,Oakville,49700,58862,SUV,White/Black,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,14087
2012,Dodge,Grand,Oakville,8787,132308,Van,Black,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,14088
2013,Dodge,Grand,Oakville,7990,156372,Van,Black,Black,4,7,Automatic,FWD,3.6,6,Gasoline,USA,14089
2015,Subaru,Outback,Oakville,12990,137097,SUV,White,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14090
2013,Hyundai,Elantra,Oakville,9450,120500,Hatchback,Red,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Korea,14091
2013,Ram,1500,Oakville,11700,250000,Truck,Red,Black,4,5,Automatic,4x4,5.7,8,Gasoline,USA,14092
2009,Lexus,LS,Oakville,18990,88723,Sedan,Gray,Black,4,5,Automatic,AWD,4.6,8,Gasoline,Japan,14093
2013,Nissan,Versa,Oakville,7676,134000,Hatchback,Black,Gray,4,5,Automatic,FWD,1.6,4,Gasoline,Japan,14094
2015,Ford,Escape,Oakville,14299,48500,SUV,Red,Black,4,5,Automatic,FWD,1.6,4,Gasoline,USA,14095
2017,Lexus,NX,Oakville,30888,47966,SUV,Silver,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,14096
2017,Lexus,RX,Oakville,43888,51822,SUV,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,14097
2009,Ford,F-150,Oakville,6450,324500,Truck,White,Black,4,5,Automatic,4x4,5.4,8,Gasoline,USA,14098
2014,Mercedes-Benz,Sprinter,Oakville,21999,125000,Commercial,White,White,3,2,Automatic,RWD,2.1,4,Diesel,Germany,14099
2016,Volkswagen,Jetta,Oakville,12495,91554,Sedan,White,Black,4,5,Automatic,FWD,1.4,4,Gasoline,Germany,14100
2018,Toyota,Prius,Oakville,27495,49050,Hatchback,Red,Black,4,4,Automatic,FWD,1.8,4,Electric,Japan,14101
2015,Toyota,Corolla,Oakville,11995,106286,Sedan,Red,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14102
2018,Cadillac,XT5,Oakville,31000,61327,SUV,White,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14103
2014,Kia,Rio,Oakville,7400,93800,Sedan,White,Black,4,5,Automatic,FWD,1.6,4,Gasoline,Korea,14104
2018,Cadillac,XT5,Oakville,34200,57494,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14105
2018,Cadillac,XT5,Oakville,35900,27963,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14106
2018,Cadillac,XT5,Oakville,33900,28924,SUV,Red,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14107
2018,Cadillac,XT5,Oakville,32900,27247,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14108
2018,Cadillac,XT5,Oakville,26400,45705,SUV,Blue,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14109
2018,Cadillac,XT5,Oakville,28200,32535,SUV,White/Black,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14110
2015,BMW,X5,Oakville,35700,81000,SUV,Black,Black,4,5,Automatic,AWD,4.4,8,Gasoline,Germany,14111
2017,GMC,Sierra,Oakville,43100,58000,Truck,Black,Black,4,5,Automatic,4x4,6.2,8,Gasoline,USA,14112
2018,Cadillac,XT5,Oakville,35600,39944,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14113
2018,Cadillac,XT5,Oakville,32700,25407,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14114
2019,Cadillac,XT4,Oakville,37500,42397,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14115
2018,Cadillac,XT5,Oakville,37300,49066,SUV,White,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14116
2018,Cadillac,XT5,Oakville,36400,30968,SUV,Silver,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14117
2016,Chrysler,200,Oakville,12400,49700,Sedan,Silver,Black,4,5,Automatic,FWD,2.4,4,Gasoline,USA,14118
2018,Porsche,Macan,Oakville,46900,27998,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14119
2012,Audi,Q7,Oakville,19890,123800,SUV,White,Black,4,7,Automatic,AWD,0.0,4,Diesel,Germany,14120
2008,Ford,Escape,Oakville,1950,209148,SUV,White/Black,Black,4,5,Automatic,FWD,3.0,6,Gasoline,USA,14121
2016,Porsche,911,Oakville,159900,17650,Coupe,Black,Black,2,4,Automatic,AWD,3.8,6,Gasoline,Germany,14122
2012,Land,Rover,Oakville,19899,155495,SUV,Black,Black,4,5,Automatic,4x4,5.0,8,Gasoline,UK,14123
2016,Ford,F-150,Oakville,26900,66353,Truck,Black,Gray,4,6,Automatic,RWD,5.0,8,Gasoline,USA,14124
2016,Toyota,Corolla,Oakville,13995,52180,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14125
2017,Cadillac,ATS,Oakville,21000,81560,Sedan,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14126
2018,GMC,Sierra,Oakville,42400,47404,Truck,Black,Black,4,6,Automatic,4x4,5.3,8,Gasoline,USA,14127
2019,Mazda,Mazda3,Oakville,27595,19483,Hatchback,White,Red,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14128
2015,Nissan,Micra,Oakville,6990,99000,Hatchback,White,Black,4,5,Automatic,FWD,0.0,4,Gasoline,Japan,14129
2018,Cadillac,ATS,Oakville,24700,46182,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14130
2019,Porsche,Panamera,Oakville,129900,16183,Sedan,White/Black,Black,4,5,Automatic,AWD,2.9,6,Gasoline,Germany,14131
2017,Porsche,Panamera,Oakville,134900,29352,Sedan,White/Black,Black,4,4,Automatic,AWD,4.0,8,Gasoline,Germany,14132
2018,Cadillac,XT5,Oakville,32400,33688,SUV,Gray,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14133
2018,Cadillac,XT5,Oakville,31900,38890,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14134
2018,Cadillac,XT5,Oakville,32600,30968,SUV,Silver,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14135
2018,Cadillac,XT5,Oakville,27900,37624,SUV,Silver,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14136
2011,Volkswagen,Golf,Oakville,10995,33744,Hatchback,Red,Black,4,5,Automatic,FWD,2.0,4,Diesel,Germany,14137
2008,Toyota,RAV4,Oakville,6990,234226,SUV,Blue,Gray,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,14138
2009,GMC,Sierra,Oakville,13777,152700,Truck,White,Black,4,6,Automatic,4x4,6.0,8,Gasoline,USA,14139
2009,Mercedes-Benz,B-Class,Oakville,6290,135800,Hatchback,Gray,Black,4,5,Automatic,FWD,0.0,4,Gasoline,Germany,14140
2009,Mercedes-Benz,C-Class,Oakville,11900,96545,Sedan,Gray,Gray,4,5,Automatic,AWD,2.5,6,Gasoline,Germany,14141
2019,Chevrolet,Camaro,Oakville,89800,2184,Coupe,Black,Black,2,4,Automatic,RWD,6.2,8,Gasoline,USA,14142
2018,Porsche,Macan,Oakville,61900,8098,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14143
2018,Porsche,Macan,Oakville,59900,6641,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14144
2018,Porsche,Macan,Oakville,61900,8352,SUV,White/Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14145
2018,Porsche,Macan,Oakville,61900,7653,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14146
2018,Porsche,Macan,Oakville,60900,11021,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14147
2018,Porsche,Macan,Oakville,61900,7144,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14148
2018,Porsche,Macan,Oakville,61900,7636,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14149
2018,Porsche,Macan,Oakville,58900,15343,SUV,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14150
2009,Mercedes-Benz,B-Class,Oakville,3495,157533,Hatchback,White,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Germany,14151
2005,Toyota,Corolla,Oakville,4495,162163,Sedan,Silver,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14152
2014,Volkswagen,Jetta,Oakville,6450,115700,Sedan,Black,Black,4,5,Manual,FWD,2.0,4,Gasoline,Germany,14153
2013,Subaru,Outback,Oakville,9995,166789,Wagon,Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14154
2017,Infiniti,QX60,Oakville,28488,79000,SUV,White,Black,4,7,Automatic,AWD,3.5,6,Gasoline,Japan,14155
2016,BMW,X3,Oakville,24999,80000,SUV,Silver,Black,5,5,Automatic,AWD,2.0,4,Gasoline,Germany,14156
2014,Nissan,Sentra,Oakville,7999,139100,Sedan,Silver,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14157
2020,Chevrolet,Silverado,Oakville,63233,35,Truck,White,Black,4,6,Automatic,4x4,5.3,8,Gasoline,USA,14158
2013,Nissan,Rogue,Oakville,8495,163034,SUV,White/Black,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14159
2011,Toyota,Sienna,Oakville,9995,204173,Van,Gray,Gray,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,14160
2014,Toyota,Camry,Oakville,12495,106356,Sedan,Black,Gray,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,14161
2006,Acura,TL,Oakville,4495,206000,Sedan,Silver,Black,4,5,Automatic,FWD,3.2,6,Gasoline,Japan,14162
2005,Lexus,RX,Oakville,8990,151200,SUV,Silver,Black,4,5,Automatic,4x4,3.3,6,Gasoline,Japan,14163
2012,BMW,X1,Oakville,9999,144800,SUV,Black,Black,5,5,Automatic,AWD,2.0,4,Gasoline,Germany,14164
2016,Nissan,Murano,Oakville,23888,80000,SUV,White,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,14165
2012,Jeep,Patriot,Oakville,6995,156283,SUV,Red,Black,4,5,Automatic,4x4,2.4,4,Gasoline,USA,14166
2017,Toyota,Corolla,Oakville,13995,97691,Sedan,Blue,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14167
2017,Subaru,Crosstrek,Oakville,18888,95000,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,14168
2006,Nissan,Pathfinder,Oakville,4450,171500,SUV,White/Black,Black,4,7,Automatic,4x4,4.0,6,Gasoline,Japan,14169
2012,Porsche,911,Oakville,109900,87532,Coupe,Black,Black,2,4,Automatic,AWD,3.8,6,Gasoline,Germany,14170
2019,Cadillac,XT4,Oakville,41000,7538,SUV,Silver,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14171
2019,Honda,Pilot,Oakville,42100,34000,SUV,White,Black,4,7,Automatic,AWD,3.5,6,Gasoline,Japan,14172
2006,Buick,Allure,Oakville,1700,121000,Sedan,Silver,Gray,4,5,Automatic,FWD,3.8,6,Gasoline,USA,14173
2016,Lexus,NX,Oakville,29888,57000,SUV,Gray,Brown,4,5,Automatic,AWD,2.0,4,Gasoline,Japan,14174
2017,Nissan,Rogue,Oakville,15888,63000,SUV,Black,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,14175
2017,Toyota,RAV4,Oakville,19490,91562,SUV,White,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14176
2018,Porsche,911,Oakville,189900,4464,Coupe,Red,Black,2,5,Automatic,F4A,3.8,6,Gasoline,Germany,14177
2014,Ford,Focus,Oakville,6990,123507,Sedan,Silver,Black,4,5,Automatic,FWD,2.0,4,Flex,USA,14178
2015,Toyota,RAV4,Oakville,18495,112340,SUV,White,Black,4,5,Automatic,AWD,2.5,4,Gasoline,Japan,14179
2016,Toyota,Corolla,Oakville,13495,58050,Sedan,Blue,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14180
2008,Lexus,ES,Oakville,8495,135694,Sedan,Gray,Black,4,5,Automatic,FWD,3.5,6,Gasoline,Japan,14181
2005,Toyota,Corolla,Oakville,4495,127585,Sedan,Green,Gray,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14182
2015,Porsche,911,Oakville,137800,46959,Coupe,Gray,Red,2,4,Automatic,AWD,3.8,6,Gasoline,Germany,14183
2015,Audi,R8,Oakville,121800,16869,Convertible,Black,Black,2,2,Automatic,AWD,4.2,8,Gasoline,Germany,14184
2014,Ford,Econoline,Oakville,10500,215977,Commercial,White,Gray,4,2,Automatic,RWD,4.6,8,Gasoline,USA,14185
2018,Mercedes-Benz,GLE,Oakville,51495,35834,SUV,White,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,14186
2018,Jeep,Wrangler,Oakville,30495,35999,SUV,White/Black,Black,2,4,Automatic,4x4,3.6,6,Gasoline,USA,14187
2013,Mercedes-Benz,E-Class,Oakville,16995,120000,Sedan,Gray,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Germany,14188
2011,BMW,3,Oakville,15490,52480,Wagon,Gray,Black,4,5,Automatic,AWD,3.0,6,Gasoline,Germany,14189
2013,Audi,Q5,Oakville,16999,79000,SUV,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14190
2018,Jeep,Wrangler,Oakville,29850,36418,SUV,White/Black,Black,2,4,Manual,4x4,3.6,6,Gasoline,USA,14191
2017,Jeep,Grand,Oakville,39495,42380,SUV,Red,Brown,4,5,Automatic,4x4,5.7,8,Gasoline,USA,14192
2015,Toyota,Highlander,Oakville,22500,135645,SUV,White,Black,4,7,Automatic,AWD,3.5,6,Gasoline,Japan,14193
2019,Honda,Civic,Oakville,18900,33202,Sedan,Gray,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,14194
2013,Volkswagen,Passat,Oakville,12499,62000,Sedan,Gray,Gray,4,5,Automatic,FWD,2.0,4,Diesel,Germany,14195
2018,Jeep,Wrangler,Oakville,27995,34781,SUV,Black,Black,2,4,Automatic,4x4,3.6,6,Gasoline,USA,14196
2015,Toyota,Corolla,Oakville,12990,84117,Sedan,White,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14197
2012,Chevrolet,Orlando,Oakville,8450,75600,Sedan,White,Black,4,7,Automatic,FWD,2.4,4,Gasoline,USA,14198
2018,Cadillac,XT5,Oakville,47000,27104,SUV,Blue,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14199
2014,Cadillac,ATS,Oakville,13500,104628,Sedan,Gray,Black,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14200
2010,Toyota,Matrix,Oakville,6750,218975,Hatchback,White/Black,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Japan,14201
2012,Toyota,Sienna,Oakville,13495,161222,Van,Gray,Gray,4,8,Automatic,FWD,3.5,6,Gasoline,Japan,14202
2018,Jeep,Wrangler,Oakville,38995,30591,SUV,Tan,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,14203
2018,Jeep,Wrangler,Oakville,38995,45063,SUV,White,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,14204
2016,BMW,3,Oakville,16995,92000,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14205
2017,Mercedes-Benz,C-Class,Oakville,26995,72984,Sedan,White,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14206
2017,Jeep,Wrangler,Oakville,28250,28647,SUV,Red,Black,2,4,Automatic,4x4,3.6,6,Gasoline,USA,14207
2017,Nissan,Sentra,Oakville,12850,52184,Sedan,Black,Black,4,5,Automatic,FWD,1.8,4,Gasoline,Japan,14208
2013,Hyundai,Veloster,Oakville,6495,116123,Wagon,White,Black,3,4,Manual,FWD,1.6,4,Gasoline,Korea,14209
2012,Jeep,Patriot,Oakville,6995,151180,SUV,Black,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,USA,14210
2013,Mercedes-Benz,M-Class,Oakville,20495,103225,SUV,Gray,Black,4,5,Automatic,AWD,3.0,6,Diesel,Germany,14211
2015,BMW,3,Oakville,17495,95245,Sedan,Black,Black,4,5,Automatic,AWD,2.0,4,Gasoline,Germany,14212
2015,Hyundai,Sonata,Oakville,11995,119000,Sedan,Black,Gray,4,5,Automatic,FWD,2.4,4,Gasoline,Korea,14213
2015,Toyota,Camry,Oakville,13495,128000,Sedan,Gray,Black,4,5,Automatic,FWD,2.5,4,Gasoline,Japan,14214
2017,Land,Rover,Oakville,101888,25361,SUV,Black,Red,4,4,Automatic,4x4,5.0,8,Gasoline,UK,14215
2010,Toyota,Venza,Oakville,10499,145800,SUV,Black,Gray,4,5,Automatic,FWD,3.5,6,Gasoline,Japan,14216
2019,Buick,Envision,Oakville,37549,15703,SUV,Red,Tan,4,5,Automatic,AWD,2.0,4,Gasoline,USA,14217
2015,Hyundai,Santa,Oakville,15753,81238,SUV,Black,Black,4,5,Automatic,AWD,2.4,4,Gasoline,Korea,14218
2015,Land,Rover,Oakville,41800,44100,SUV,Blue,Black,4,5,Automatic,4x4,3.0,6,Gasoline,UK,14219
2013,Mercedes-Benz,M-Class,Oakville,23990,62663,SUV,White,Black,4,5,Automatic,AWD,3.0,6,Diesel,Germany,14220
2017,Lexus,ES,Oakville,32888,69814,Sedan,Black,Black,4,5,Automatic,FWD,3.5,6,Gasoline,Japan,14221
2017,Lexus,RX,Oakville,45888,55192,SUV,Gray,Red,4,5,Automatic,AWD,3.5,6,Gasoline,Japan,14222
2014,MINI,Cooper,Oakville,11999,80250,SUV,Brown,Black,2,4,Automatic,FWD,1.6,4,Gasoline,UK,14223
2015,Dodge,Grand,Oakville,11799,84700,Van,Black,Black,4,7,Automatic,FWD,3.6,6,Flex,USA,14224
2013,Kia,Soul,Oakville,10999,83200,Sedan,Black,Black,4,5,Automatic,FWD,2.0,4,Gasoline,Korea,14225
2015,Ford,Escape,Oakville,11999,83500,SUV,Gray,Gray,4,5,Automatic,FWD,1.6,4,Gasoline,USA,14226
2013,Audi,Q7,Oakville,23998,69926,SUV,Gray,Black,4,5,Automatic,AWD,3.0,6,Diesel,Germany,14227
2018,Jeep,Wrangler,Oakville,38995,38593,SUV,Blue,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,14228
2017,Infiniti,QX60,Oakville,28988,65000,SUV,Black,Black,4,7,Automatic,AWD,3.5,6,Gasoline,Japan,14229
2007,Toyota,RAV4,Oakville,7995,169155,SUV,Silver,Black,4,5,Automatic,4x4,2.4,4,Gasoline,Japan,14230
2008,Honda,Odyssey,Oakville,6995,223378,Van,Silver,Silver,4,7,Automatic,FWD,3.5,6,Gasoline,Japan,14231
2017,Toyota,Corolla,Oakville,11995,44331,Sedan,White,Gray,4,5,Manual,FWD,1.8,4,Gasoline,Japan,14232
2012,Nissan,Xterra,Oakville,15490,128200,SUV,Gray,Black,4,6,Manual,4x4,4.0,6,Gasoline,Japan,14233
2016,Land,Rover,Oakville,38900,111331,SUV,Black,Black,4,5,Automatic,4x4,3.0,6,Diesel,UK,14234
2020,GMC,Sierra,Oakville,81183,35,Truck,Black,Black,4,5,Automatic,4x4,6.2,8,Gasoline,USA,14235
2018,Jeep,Wrangler,Oakville,37495,37625,SUV,Silver,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,14236
2018,Jeep,Wrangler,Oakville,37495,39661,SUV,Red,Black,4,5,Automatic,4x4,3.6,6,Gasoline,USA,14237
2012,Nissan,Sentra,Oakville,6950,99600,Sedan,Blue,Gray,4,5,Automatic,FWD,2.0,4,Gasoline,Japan,14238
2013,Mercedes-Benz,C-Class,Oakville,17900,97509,Sedan,Black,Black,4,5,Automatic,AWD,3.5,6,Gasoline,Germany,14239
2018,Cadillac,XT5,Oakville,36400,27797,SUV,White,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14240
2018,Cadillac,XT5,Oakville,36600,28647,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14241
2018,Cadillac,XT5,Oakville,30600,48036,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14242
2018,Cadillac,XT5,Oakville,33900,38287,SUV,Gray,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14243
2018,Cadillac,XT5,Oakville,32500,30231,SUV,Silver,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14244
2018,Cadillac,XT5,Oakville,36500,26255,SUV,White/Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14245
2018,Cadillac,XT5,Oakville,34300,46533,SUV,Silver,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14246
2018,Cadillac,XT5,Oakville,27250,41054,SUV,Silver,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14247
2018,Cadillac,XT5,Oakville,35300,35119,SUV,Black,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14248
2018,Cadillac,XT5,Oakville,28000,36999,SUV,Silver,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14249
2018,Cadillac,XT5,Oakville,27700,37425,SUV,White/Black,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14250
2016,Cadillac,CT6,Oakville,36800,55466,Sedan,Blue,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14251
2017,Nissan,LEAF,Oakville,26900,16355,Hatchback,Gray,Black,4,5,Automatic,FWD,0.0,4,Electric,Japan,14252
2018,Cadillac,XT5,Oakville,27450,39974,SUV,Black,Black,4,5,Automatic,FWD,3.6,6,Gasoline,USA,14253
2018,Cadillac,XT5,Oakville,32700,56223,SUV,Blue,Black,4,5,Automatic,AWD,3.6,6,Gasoline,USA,14254
