year,price,mileage,door,passenger,displacement,cylinder,body_type_num,location_index,exterior_color(i),interior_color(i),transmission(i),drive_type(i),fuel_index,brand_i,country_i,real_year,vehicle_id
2011,12495,138000,2,5,2.0,4,3.0,14,2,0,0,2,0,20,3,10.25,7513
2009,2995,196000,2,5,1.6,4,4.0,14,2,0,1,0,0,2,1,13.67,7514
2011,6995,124005,4,5,2.5,4,2.0,14,10,1,0,0,0,16,2,9.67,7515
2011,6495,124325,4,5,2.4,4,1.0,14,0,0,0,0,0,14,2,9.68,7516
2011,6975,149424,4,5,2.4,4,1.0,14,5,1,0,0,0,2,1,10.73,7517
2010,8495,154119,4,5,2.5,6,1.0,14,2,0,0,2,0,13,3,11.42,7518
2012,4995,176088,4,5,1.8,4,1.0,14,0,0,1,0,0,2,1,11.34,7519
2011,5995,132700,4,5,1.6,4,1.0,14,7,1,1,0,0,16,2,10.03,7520
2017,24995,56145,4,6,3.6,6,5.0,14,8,1,0,4,1,7,2,3.84,7521
2015,22999,71025,4,5,3.7,6,2.0,14,2,0,0,2,0,27,2,5.46,7522
2016,13799,77515,4,5,1.4,4,1.0,14,1,0,0,0,0,17,3,5.23,7523
2016,13999,77715,4,5,1.4,4,1.0,14,2,0,0,0,0,17,3,5.24,7524
2019,17490,28829,4,5,1.4,4,1.0,14,4,0,0,0,0,17,3,1.7,7525
2015,13500,63000,4,5,2.0,4,1.0,14,2,0,0,0,0,9,1,5.12,7526
2016,15500,50050,4,7,3.6,6,7.0,14,3,0,0,0,1,1,2,4.09,7527
2019,35444,51292,4,5,2.0,4,2.0,14,7,0,0,2,0,16,2,2.64,7528
2019,25444,17491,4,5,1.4,4,1.0,14,3,0,0,0,0,12,2,1.23,7529
2016,21995,106089,3,2,5.4,8,8.0,14,1,1,0,3,0,16,2,6.42,7530
2008,13995,207661,4,7,6.2,8,2.0,14,1,0,0,2,0,25,2,14.65,7531
2009,3695,227212,4,5,1.6,4,1.0,14,2,0,0,0,0,9,1,14.97,7532
2019,51995,650,4,7,3.6,6,2.0,14,7,0,0,2,0,17,3,0.53,7533
2013,7999,144432,4,5,2.0,4,1.0,14,1,0,0,0,0,17,3,9.52,7534
2018,19490,46710,4,5,2.0,4,2.0,14,4,0,0,2,0,5,0,2.95,7535
2015,11450,124418,4,5,2.0,4,1.0,14,0,0,0,0,0,9,1,7.68,7536
2016,21995,117805,2,2,5.4,8,8.0,14,1,1,0,3,0,16,2,6.91,7537
2019,52995,8012,4,5,2.0,4,2.0,14,5,0,0,2,0,20,3,0.83,7538
2016,6899,118667,4,5,0.0,4,4.0,14,0,0,0,1,0,5,0,6.94,7539
2017,36786,67125,5,7,3.5,6,2.0,14,1,0,0,2,0,0,0,4.3,7540
2013,14995,111145,4,5,3.5,6,1.0,14,1,0,0,2,0,13,3,8.13,7541
2015,14995,122752,4,7,3.6,6,7.0,14,3,0,0,0,1,1,2,7.61,7542
2012,13995,137000,4,5,2.4,4,2.0,14,7,0,0,2,0,6,0,9.71,7543
2014,9995,61323,4,5,2.0,4,1.0,14,4,0,0,0,1,16,2,5.56,7544
2019,41488,29827,4,5,3.5,6,5.0,14,1,0,0,2,0,6,0,1.74,7545
2018,19900,49185,4,5,1.5,4,2.0,14,4,1,0,0,0,16,2,3.05,7546
2015,14900,129651,4,5,2.0,4,1.0,14,4,0,0,0,0,17,3,7.9,7547
2019,38495,11150,4,5,2.0,4,4.0,14,1,0,0,0,0,17,3,0.96,7548
2016,14499,63780,4,5,1.4,4,1.0,14,2,0,0,0,0,17,3,4.66,7549
2016,14990,99898,4,5,1.8,4,2.0,14,5,0,0,2,0,6,0,6.16,7550
2012,6799,97063,4,5,2.0,4,1.0,14,0,0,0,0,0,5,0,8.04,7551
2017,19385,51166,5,5,2.4,4,2.0,14,5,1,0,2,0,12,2,3.63,7552
2019,41495,12000,4,5,2.0,4,2.0,14,2,0,0,2,0,17,3,1.0,7553
2019,52995,10500,4,5,2.0,4,1.0,14,2,0,0,2,0,17,3,0.94,7554
2019,40995,7000,4,5,2.0,4,2.0,14,0,0,0,2,0,17,3,0.79,7555
2017,21999,63125,4,5,2.0,4,2.0,14,5,0,0,2,0,17,3,4.13,7556
2019,44995,11750,4,5,2.0,4,4.0,14,3,0,0,2,0,17,3,0.99,7557
2018,24995,18500,4,5,1.8,4,9.0,14,1,0,0,0,0,17,3,1.77,7558
2019,20490,86,4,5,2.5,4,1.0,14,8,0,0,0,0,15,0,0.5,7559
2016,12999,61363,4,5,1.4,4,1.0,14,5,0,0,0,0,17,3,4.56,7560
2019,36992,14092,2,5,3.6,6,3.0,14,1,0,0,3,0,1,2,1.09,7561
2018,22888,63433,4,5,2.5,4,2.0,14,1,0,0,2,0,0,0,3.64,7562
2011,7695,238500,4,7,3.6,6,2.0,14,0,0,0,2,0,10,2,14.44,7563
2015,11900,137182,4,5,2.5,4,1.0,14,2,0,0,0,0,16,2,8.22,7564
2015,11900,125522,4,5,1.8,4,1.0,14,5,0,0,0,0,17,3,7.73,7565
2015,10900,135993,4,5,1.8,4,1.0,14,1,1,0,0,0,6,0,8.17,7566
2010,7500,170920,4,5,2.4,4,1.0,14,4,0,0,0,0,6,0,12.12,7567
2010,6900,190754,4,5,2.5,4,1.0,14,5,0,0,2,0,8,0,12.95,7568
2014,9900,148018,4,7,3.6,6,7.0,14,5,0,0,0,1,1,2,9.17,7569
2010,6500,165565,4,5,1.8,4,1.0,14,1,1,0,0,0,6,0,11.9,7570
2010,6500,163474,4,5,1.8,4,1.0,14,4,1,0,0,0,6,0,11.81,7571
2014,9900,130706,4,5,2.4,4,1.0,14,5,1,0,0,0,2,1,8.45,7572
2013,8900,134389,4,5,2.4,4,1.0,14,5,1,0,0,0,2,1,9.1,7573
2015,11500,107025,4,5,1.8,4,1.0,14,8,1,0,0,0,2,1,6.96,7574
2014,12900,170088,4,5,2.5,4,1.0,14,5,1,0,0,0,0,0,10.09,7575
2009,7900,159632,4,5,3.0,6,1.0,14,11,0,0,2,0,18,3,12.15,7576
2011,9995,122899,4,5,3.5,6,1.0,14,0,0,0,2,0,27,2,9.62,7577
2007,5900,182847,4,5,3.0,6,1.0,14,8,0,0,4,0,13,3,14.12,7578
2010,3900,167988,4,5,2.4,4,2.0,14,4,1,0,0,0,1,2,12.0,7579
2015,10900,152638,4,5,2.4,4,1.0,14,2,1,0,0,0,2,1,8.86,7580
2013,12500,187147,4,7,3.5,6,7.0,14,6,0,0,0,0,0,0,11.3,7581
2008,5500,184210,2,6,5.4,8,5.0,14,1,0,0,4,0,16,2,13.68,7582
2009,7500,148995,4,5,2.4,4,1.0,14,6,1,0,0,0,0,0,11.71,7583
2014,8900,158301,4,5,2.0,4,1.0,14,2,0,0,0,0,9,1,9.6,7584
2012,6900,153277,4,5,1.6,4,1.0,14,7,1,0,0,0,2,1,10.39,7585
2013,7900,168858,4,5,2.5,4,1.0,14,4,0,0,0,0,5,0,10.54,7586
2012,7900,164398,4,5,2.5,5,1.0,14,4,0,0,0,0,17,3,10.85,7587
2014,13500,113420,4,5,1.8,4,1.0,14,2,0,0,0,0,6,0,7.73,7588
2010,6900,175122,4,5,1.8,4,1.0,14,2,1,0,0,0,0,0,12.3,7589
2011,7900,80815,4,5,2.4,4,1.0,14,7,0,0,0,0,9,1,7.87,7590
2010,4900,140016,4,5,2.0,4,1.0,14,1,0,0,0,0,16,2,10.83,7591
2017,15900,71798,4,5,1.8,4,1.0,14,1,0,0,0,0,0,0,4.49,7592
2015,10900,132501,4,6,2.5,4,1.0,14,5,0,0,0,0,15,0,8.02,7593
2016,10900,98088,4,5,2.4,4,2.0,14,2,0,0,0,0,1,2,6.09,7594
2015,12900,100380,4,5,2.4,4,1.0,14,2,1,0,0,0,2,1,6.68,7595
2010,5500,160288,4,5,1.6,4,1.0,14,5,1,0,0,0,2,1,11.68,7596
2011,11900,184139,4,5,2.4,4,2.0,14,1,0,0,4,0,6,0,12.17,7597
2010,4500,199931,4,5,2.0,4,1.0,14,4,0,0,0,0,2,1,13.33,7598
2012,9500,152851,4,5,2.4,4,1.0,14,7,0,0,0,0,2,1,10.37,7599
2015,13900,102888,4,5,1.8,4,1.0,14,1,0,0,0,0,6,0,6.79,7600
2015,14500,99952,4,5,1.8,4,1.0,14,2,0,0,0,0,6,0,6.66,7601
2012,7900,150778,4,5,1.8,4,1.0,14,7,1,0,0,0,6,0,10.28,7602
2014,7900,144469,4,5,1.8,4,1.0,14,1,0,0,0,0,9,1,9.02,7603
2013,11900,119315,4,5,2.0,4,1.0,14,5,0,0,0,0,17,3,8.47,7604
2014,12900,178649,4,5,2.5,4,1.0,14,4,1,0,0,0,0,0,10.44,7605
2012,9900,159293,4,5,2.0,4,1.0,14,2,0,0,2,0,20,3,10.64,7606
2008,7900,180418,4,5,2.4,4,2.0,14,2,1,0,4,0,6,0,13.52,7607
2014,13500,104677,4,5,2.0,4,1.0,14,7,0,0,0,2,17,3,7.36,7608
2010,5900,174805,4,5,2.5,4,1.0,14,2,0,0,0,0,15,0,12.28,7609
2011,10900,170338,4,5,2.4,4,2.0,14,8,0,0,4,0,6,0,11.6,7610
2013,8900,142332,4,6,2.5,4,1.0,14,4,0,0,0,0,15,0,9.43,7611
2012,7900,155382,4,5,1.8,4,1.0,14,2,1,0,0,0,2,1,10.47,7612
2009,6900,160086,4,5,1.8,4,1.0,14,0,0,0,0,0,0,0,12.17,7613
2009,5900,132218,4,5,1.8,4,1.0,14,5,0,0,0,0,5,0,11.01,7614
2015,10900,145655,4,5,1.8,4,1.0,14,2,1,0,0,0,6,0,8.57,7615
2010,5900,148546,4,5,2.0,4,1.0,14,4,0,0,0,0,2,1,11.19,7616
2013,8500,137933,4,5,1.8,4,1.0,14,1,1,0,0,0,2,1,9.25,7617
2014,8900,164557,4,5,1.8,4,1.0,14,4,1,0,0,0,2,1,9.86,7618
2009,5900,176859,4,5,2.0,4,1.0,14,2,1,0,0,0,2,1,12.87,7619
2011,9900,182004,4,5,3.7,6,1.0,14,2,0,0,2,0,22,0,12.08,7620
2012,7900,206985,4,5,2.5,4,1.0,14,1,0,0,0,0,0,0,12.62,7621
2010,5900,140610,4,5,2.0,4,1.0,14,1,0,0,0,0,2,1,10.86,7622
2009,8900,168162,4,5,2.4,4,2.0,14,5,0,0,4,0,6,0,12.51,7623
2015,10900,170403,4,5,1.8,4,1.0,14,1,1,0,0,0,0,0,9.6,7624
2014,8900,147191,4,5,2.0,4,1.0,14,4,0,0,0,0,15,0,9.13,7625
2017,15500,105567,4,5,1.8,4,1.0,14,1,0,0,0,0,0,0,5.9,7626
2013,6900,138026,4,5,2.0,4,1.0,14,2,0,0,0,0,9,1,9.25,7627
2016,14900,89170,4,5,1.8,4,1.0,14,7,1,0,0,0,0,0,5.72,7628
2015,15900,59533,4,5,2.5,4,1.0,14,1,1,0,0,0,0,0,4.98,7629
2014,12900,121799,4,5,2.5,4,1.0,14,0,0,0,0,0,0,0,8.07,7630
2014,9900,198469,4,5,2.5,4,1.0,14,4,1,0,0,0,0,0,11.27,7631
2014,11500,152648,4,5,2.5,5,1.0,14,2,0,0,0,0,17,3,9.36,7632
2016,11500,121949,4,5,1.8,4,1.0,14,1,0,0,0,0,2,1,7.08,7633
2017,13500,112852,4,5,2.0,4,1.0,14,2,0,0,0,0,9,1,6.2,7634
2011,11900,147254,4,5,2.7,4,9.0,14,2,1,0,2,0,0,0,10.64,7635
2009,5900,157437,4,5,2.4,4,1.0,14,2,1,0,0,0,2,1,12.06,7636
2013,6900,187033,4,5,1.8,4,1.0,14,1,1,0,0,0,0,0,11.29,7637
2007,5900,156117,4,5,1.8,4,1.0,14,3,1,0,0,0,0,0,13.0,7638
2020,19900,24000,4,5,1.8,4,1.0,14,5,0,0,0,0,0,0,1.0,7639
2014,14500,208556,4,8,3.5,6,7.0,14,2,0,0,0,0,0,0,11.69,7640
2016,11900,122290,4,5,1.6,4,1.0,14,2,0,0,0,0,9,1,7.1,7641
2008,5500,130217,4,5,2.0,4,1.0,14,3,0,0,0,0,2,1,11.43,7642
2009,5900,133877,4,5,2.0,4,1.0,14,2,0,0,0,0,2,1,11.08,7643
2008,6500,193288,4,8,3.5,6,7.0,14,4,1,0,0,0,6,0,14.05,7644
2015,11900,120212,4,5,2.0,4,1.0,14,5,0,0,0,0,17,3,7.51,7645
2014,10900,129488,4,5,1.8,4,1.0,14,4,0,0,0,0,2,1,8.4,7646
2013,78995,147549,2,6,6.7,8,8.0,14,1,0,0,3,2,16,2,9.65,7647
2008,10995,76000,4,5,2.5,4,1.0,14,2,0,0,2,0,8,0,9.17,7648
2010,8995,77000,4,5,2.0,4,4.0,14,7,0,0,0,0,17,3,8.21,7649
2008,12995,68000,4,5,3.7,6,9.0,14,1,0,0,4,0,4,2,8.83,7650
2012,19995,76000,4,5,3.5,6,2.0,14,4,0,0,2,0,11,0,7.17,7651
2016,25995,92739,4,5,2.0,4,1.0,14,2,0,0,2,0,20,3,5.86,7652
2012,4995,170000,4,5,1.6,4,4.0,14,1,0,0,0,0,5,0,11.08,7653
2012,5995,139250,4,5,1.8,4,4.0,14,2,0,0,0,0,5,0,9.8,7654
2011,11495,205350,4,7,3.5,6,7.0,14,4,0,0,0,0,6,0,13.06,7655
2012,3995,211000,4,5,1.6,4,4.0,14,7,0,1,0,0,2,1,12.79,7656
2016,14500,77448,4,5,2.0,4,4.0,14,5,0,0,0,0,2,1,5.23,7657
2016,29995,57518,4,5,2.0,4,2.0,14,4,0,0,2,0,20,3,4.4,7658
2015,13500,121374,4,7,3.6,6,7.0,14,2,0,0,0,1,1,2,7.56,7659
2014,10499,120395,4,5,1.8,4,1.0,14,5,0,1,0,0,17,3,8.02,7660
2014,9249,91275,4,5,2.0,4,1.0,14,0,0,1,0,0,17,3,6.8,7661
2016,18249,56525,4,5,2.0,4,2.0,14,1,0,0,2,0,17,3,4.36,7662
2012,17990,59000,4,5,2.0,4,2.0,14,7,0,0,2,0,20,3,6.46,7663
2018,42992,29591,4,5,3.6,6,2.0,14,1,0,0,4,0,4,2,2.23,7664
2018,35992,33965,4,5,3.0,6,5.0,14,0,0,0,4,2,7,2,2.42,7665
2018,34992,29160,4,6,3.0,6,5.0,14,3,0,0,4,2,7,2,2.22,7666
2017,37985,45714,4,5,3.5,6,5.0,14,1,0,0,4,0,0,0,3.4,7667
2019,35995,16563,4,5,2.0,4,1.0,14,2,0,0,2,0,20,3,1.19,7668
2013,4495,249925,4,5,2.0,4,1.0,14,4,0,0,0,0,17,3,13.91,7669
2019,99900,9919,4,5,0.0,4,2.0,14,1,3,0,2,3,20,3,0.91,7670
2019,95995,14580,4,5,3.0,6,1.0,14,1,0,0,2,0,20,3,1.11,7671
2006,4495,226000,4,7,3.5,6,7.0,14,5,0,0,0,0,6,0,16.42,7672
2013,13995,130567,4,5,3.5,6,9.0,14,7,0,0,2,0,16,2,8.94,7673
2016,14499,72658,4,5,1.8,4,4.0,14,5,0,1,0,0,17,3,5.03,7674
2016,14499,68371,4,5,1.8,4,4.0,14,7,0,0,0,0,17,3,4.85,7675
2011,12950,125038,2,5,3.0,6,3.0,14,4,0,0,2,0,18,3,9.71,7676
2011,7950,92567,2,4,1.6,4,4.0,14,2,0,0,0,0,26,5,8.36,7677
2014,27869,130111,4,7,4.0,6,2.0,14,5,0,0,4,0,0,0,8.42,7678
2016,11999,97002,4,5,1.4,4,1.0,14,1,0,0,0,0,17,3,6.04,7679
2016,13900,142688,4,7,3.6,6,7.0,14,4,0,0,0,1,1,2,7.95,7680
2015,13500,130645,4,5,1.6,4,2.0,14,4,0,0,4,0,16,2,7.94,7681
2014,8995,145000,4,5,2.0,4,1.0,14,4,0,1,2,0,8,0,9.04,7682
2013,8998,234020,4,7,3.5,6,2.0,14,7,0,0,0,0,16,2,13.25,7683
2011,16999,147008,2,5,4.8,8,5.0,14,1,0,0,4,1,12,2,10.63,7684
2014,6895,213210,4,5,2.0,4,1.0,14,6,0,0,0,0,9,1,11.88,7685
2011,12995,178176,4,7,3.5,6,7.0,14,4,0,0,0,0,6,0,11.92,7686
2018,29492,34135,4,7,3.6,6,7.0,14,2,6,0,0,1,1,2,2.42,7687
2009,11999,277608,2,4,2.7,4,5.0,14,7,0,1,4,0,0,0,17.07,7688
2012,7995,167100,4,5,2.5,5,1.0,14,2,0,0,0,0,17,3,10.96,7689
2009,6495,154750,4,5,1.8,4,1.0,14,7,1,0,0,0,0,0,11.95,7690
2019,33992,24859,4,5,3.2,6,2.0,14,4,0,0,4,0,4,2,1.54,7691
2011,7995,139000,4,4,1.6,4,1.0,14,2,0,1,0,0,26,5,10.29,7692
2010,9995,126133,4,5,3.5,6,2.0,14,1,0,0,2,0,2,1,10.26,7693
2014,11495,135340,4,5,3.6,6,1.0,14,2,0,0,3,1,1,2,8.64,7694
2010,5995,217000,4,5,2.5,4,2.0,14,5,1,0,0,0,16,2,14.04,7695
2010,6398,76298,2,5,1.6,4,4.0,14,7,0,0,0,0,2,1,8.18,7696
2013,5999,182146,4,5,1.6,4,4.0,14,1,0,0,0,0,2,1,11.09,7697
2016,26525,82426,5,8,3.5,6,2.0,14,1,0,0,2,0,0,0,5.43,7698
2012,6995,119523,4,5,1.6,4,1.0,14,7,1,0,0,0,2,1,8.98,7699
2017,18488,52195,4,5,2.0,4,1.0,14,1,0,0,2,0,8,0,3.67,7700
2009,5995,187625,4,5,3.5,6,1.0,14,1,0,0,0,0,5,0,13.32,7701
2010,7899,293000,2,6,4.8,8,5.0,14,0,0,0,3,1,10,2,17.21,7702
2009,8675,142179,4,5,3.0,6,1.0,14,0,0,0,2,0,13,3,11.42,7703
2010,8799,149651,4,5,3.5,6,2.0,14,0,0,0,2,0,2,1,11.24,7704
2013,11999,155682,4,5,2.0,4,2.0,14,0,0,0,0,0,16,2,9.99,7705
2009,4995,151688,4,5,0.0,4,1.0,14,7,0,0,0,0,16,2,11.82,7706
2020,36888,12225,4,5,2.4,4,1.0,14,5,0,0,2,0,8,0,0.51,7707
2015,12999,95247,4,5,2.0,4,1.0,14,1,0,1,0,2,17,3,6.47,7708
2016,17499,33095,4,5,0.0,4,1.0,14,0,0,0,1,0,6,0,3.38,7709
2012,7995,158890,4,7,3.6,6,7.0,14,3,0,0,0,0,1,2,10.62,7710
2014,8998,162796,4,5,2.5,4,2.0,14,7,0,0,2,0,8,0,9.78,7711
2016,9995,111618,4,5,2.0,4,4.0,14,2,0,0,0,1,16,2,6.65,7712
2014,8995,101103,4,5,2.0,4,4.0,14,4,0,0,0,1,16,2,7.21,7713
2014,7995,119528,4,5,2.0,4,4.0,14,2,0,0,0,1,16,2,7.98,7714
2013,8995,134621,4,5,2.4,4,2.0,14,2,0,0,0,0,9,1,9.11,7715
2019,28995,7000,4,5,3.6,6,1.0,14,4,0,0,3,0,1,2,0.79,7716
2014,23950,110011,4,5,3.0,6,1.0,14,2,0,0,2,2,18,3,7.58,7717
2012,8995,162859,4,5,2.4,4,1.0,14,2,0,0,0,0,9,1,10.79,7718
2018,16495,86137,4,5,1.8,4,1.0,14,0,1,0,0,0,0,0,4.59,7719
2010,10495,193950,4,5,3.5,6,2.0,14,3,5,0,4,0,13,3,13.08,7720
2018,24444,46957,4,5,2.0,4,2.0,14,0,0,0,2,0,17,3,2.96,7721
2018,25444,51159,4,5,3.6,6,1.0,14,0,0,0,0,0,12,2,3.13,7722
2013,7850,129000,4,5,2.4,4,1.0,14,2,0,0,0,0,2,1,8.88,7723
2017,19998,15435,4,5,1.8,4,2.0,14,1,0,0,2,0,6,0,2.14,7724
2015,8995,149500,4,5,1.8,4,1.0,14,2,0,0,0,0,2,1,8.73,7725
2011,9495,102400,4,5,2.5,6,1.0,14,4,0,0,3,0,18,3,8.77,7726
2015,13495,52000,4,5,2.4,4,1.0,14,3,1,0,0,1,14,2,4.67,7727
2013,9995,170175,4,5,2.0,4,1.0,14,1,0,0,0,0,16,2,10.59,7728
2012,17998,218422,4,5,3.6,6,2.0,14,2,0,0,4,0,4,2,13.1,7729
2015,23950,141516,4,5,3.5,6,2.0,14,7,0,0,2,0,11,0,8.4,7730
2016,12500,150804,4,5,2.0,4,4.0,14,2,0,0,2,0,13,3,8.28,7731
2016,15499,69254,2,4,1.8,4,3.0,14,2,0,0,0,0,17,3,4.89,7732
2019,87995,9325,4,5,3.0,6,4.0,14,1,0,0,2,0,20,3,0.89,7733
2019,63995,9657,5,7,3.0,6,2.0,14,1,3,0,2,0,20,3,0.9,7734
2013,12900,120140,4,5,2.4,4,2.0,14,1,0,0,0,0,2,1,8.51,7735
2016,14900,140827,4,5,2.4,4,2.0,14,2,0,0,2,0,12,2,7.87,7736
2019,33992,2749,4,2,2.4,4,7.0,14,1,0,0,0,0,7,2,0.61,7737
2010,6995,143000,4,5,2.5,4,4.0,14,5,0,0,2,0,8,0,10.96,7738
2016,20249,69355,4,5,2.0,4,2.0,14,2,0,0,2,0,17,3,4.89,7739
2013,10995,98000,4,5,2.5,4,1.0,14,2,2,0,2,0,8,0,7.58,7740
2019,13990,24989,4,5,1.6,4,1.0,14,1,0,0,0,0,16,2,1.54,7741
2020,31488,13251,4,5,2.0,4,4.0,14,3,0,0,2,0,8,0,0.55,7742
2020,29988,8500,4,5,2.0,4,4.0,14,5,0,0,2,0,8,0,0.35,7743
2013,5995,188855,4,5,3.6,6,1.0,14,4,0,0,0,0,14,2,11.37,7744
2017,27999,139916,4,5,5.0,8,5.0,14,2,0,0,4,0,16,2,7.33,7745
2014,9000,106000,4,5,1.8,4,1.0,14,0,0,0,0,0,17,3,7.42,7746
2013,7995,139000,4,5,3.6,6,1.0,14,0,0,0,0,1,14,2,9.29,7747
2010,6995,235575,4,5,2.3,4,2.0,14,2,2,0,2,0,3,0,14.82,7748
2019,49995,13581,4,5,2.0,4,2.0,14,4,0,0,2,0,20,3,1.07,7749
2010,8990,81000,4,5,1.8,4,1.0,14,7,1,0,0,0,0,0,8.38,7750
2016,14999,51401,4,5,1.8,4,1.0,14,8,2,0,0,0,0,0,4.14,7751
2015,14990,85825,4,5,2.0,4,1.0,14,11,0,0,2,0,25,2,6.08,7752
2016,14900,66073,4,5,1.4,4,2.0,14,4,0,0,0,0,12,2,4.75,7753
2011,15995,42645,4,5,2.4,4,2.0,14,4,0,0,4,0,6,0,6.28,7754
2016,15900,76775,4,5,2.4,4,2.0,14,7,0,0,0,0,12,2,5.2,7755
2018,41995,21650,2,5,2.0,4,3.0,14,1,0,0,2,0,20,3,1.9,7756
2018,35888,68653,4,7,3.6,6,2.0,14,1,0,0,2,0,17,3,3.86,7757
2009,5995,124534,4,5,1.6,4,1.0,14,10,2,0,0,0,2,1,10.69,7758
2012,5444,149972,4,5,2.4,4,1.0,14,0,0,0,0,0,1,2,10.25,7759
2015,12999,163400,4,5,2.4,4,9.0,14,1,0,0,0,0,6,0,9.31,7760
2017,12488,56403,4,5,1.8,4,1.0,14,1,0,0,0,0,5,0,3.85,7761
2012,6495,142079,4,7,2.4,4,9.0,14,7,0,0,0,0,12,2,9.92,7762
2015,16988,154134,5,7,3.5,6,2.0,14,1,0,0,4,0,5,0,8.92,7763
2018,24750,47323,4,7,3.5,6,2.0,14,4,0,0,4,0,5,0,2.97,7764
2015,23950,83073,4,5,3.5,6,2.0,14,4,0,0,2,0,5,0,5.96,7765
2015,21950,74723,4,5,2.0,4,1.0,14,2,0,0,2,0,18,3,5.61,7766
2013,6995,202695,4,5,2.0,4,1.0,14,1,0,0,0,2,17,3,11.95,7767
2013,9900,145300,4,5,2.0,4,4.0,14,1,0,0,0,0,13,3,9.55,7768
2011,10995,194804,4,5,3.7,6,1.0,14,2,0,0,2,0,27,2,12.62,7769
2013,8995,160280,4,5,1.6,4,9.0,14,6,0,0,0,0,16,2,10.18,7770
2017,35586,60465,4,7,3.5,6,2.0,14,7,0,0,2,0,6,0,4.02,7771
2014,14495,125990,4,5,2.0,4,1.0,14,1,2,0,2,0,25,2,8.25,7772
2015,12495,105234,4,5,2.4,4,1.0,14,7,0,0,0,0,2,1,6.88,7773
2019,37997,11526,5,5,2.5,4,2.0,14,5,3,0,2,0,0,0,0.98,7774
2006,3995,186036,4,5,3.5,6,2.0,14,10,10,0,0,0,21,2,14.75,7775
2014,7495,161489,4,5,1.8,4,1.0,14,7,0,0,0,0,5,0,9.73,7776
2008,5400,169374,4,5,3.3,6,2.0,14,4,0,0,2,0,2,1,13.06,7777
2016,32858,74976,5,7,3.5,6,2.0,14,0,0,0,2,0,0,0,5.12,7778
2016,13998,49877,4,5,1.8,4,1.0,14,5,1,0,0,0,5,0,4.08,7779
2016,15950,94086,4,5,1.6,4,2.0,14,1,1,0,0,0,16,2,5.92,7780
2012,10950,121442,4,5,2.5,4,2.0,14,4,0,0,2,0,8,0,9.06,7781
2019,18998,5955,4,5,1.5,4,4.0,14,2,0,1,0,0,6,0,0.75,7782
2015,16488,151876,4,5,2.5,4,2.0,14,2,0,0,2,0,8,0,8.83,7783
2019,28888,7000,2,4,2.0,4,3.0,14,4,0,0,3,0,8,0,0.79,7784
2018,35885,62911,5,5,2.0,4,2.0,14,1,0,0,2,0,11,0,3.62,7785
2016,24997,35071,4,5,2.0,4,1.0,14,0,0,0,3,0,11,0,3.46,7786
2017,35950,32349,4,5,3.5,6,1.0,14,1,0,0,2,0,11,0,2.85,7787
2017,34738,51950,4,5,3.5,6,5.0,14,2,1,0,4,0,0,0,3.66,7788
2018,42455,27937,5,7,3.5,6,2.0,14,2,0,0,2,0,0,0,2.16,7789
2016,32585,120210,5,7,4.0,6,2.0,14,1,3,0,4,0,0,0,7.01,7790
2016,16999,96064,4,5,1.8,4,1.0,14,2,0,0,0,0,17,3,6.0,7791
2016,13999,91225,4,5,1.8,4,4.0,14,2,0,1,0,0,17,3,5.8,7792
2020,17995,5383,4,5,1.6,4,4.0,15,2,0,0,0,0,2,1,0.22,7793
2018,14395,68780,4,5,1.8,4,1.0,15,2,0,0,0,0,5,0,3.87,7794
2019,16995,34127,4,5,1.8,4,1.0,15,5,0,0,0,0,5,0,1.92,7795
2017,35495,88807,4,6,5.3,8,5.0,15,2,0,0,4,0,10,2,5.2,7796
2019,16995,36330,4,5,1.8,4,1.0,15,1,0,0,0,0,5,0,2.01,7797
2020,24995,7944,4,5,1.4,4,2.0,15,2,0,0,2,0,21,2,0.33,7798
2015,10895,81902,4,5,2.0,4,4.0,15,2,0,1,0,0,16,2,5.91,7799
2019,14995,46678,4,5,1.6,4,4.0,15,4,0,0,0,0,5,0,2.44,7800
2018,23495,98782,4,8,3.5,6,7.0,15,1,0,0,0,0,0,0,5.12,7801
2018,12995,70697,4,5,1.6,4,4.0,15,1,0,0,0,0,5,0,3.95,7802
2019,18095,23734,4,5,1.4,4,1.0,15,3,0,0,0,0,17,3,1.49,7803
2020,29495,7500,4,5,2.4,4,2.0,15,2,0,0,2,0,2,1,0.31,7804
2015,19995,99500,4,5,3.2,6,2.0,15,2,0,0,4,0,4,2,6.65,7805
2015,12995,92566,4,5,2.5,4,1.0,15,10,0,0,0,0,5,0,6.36,7806
2014,13995,110200,4,7,3.6,6,7.0,15,2,0,0,0,0,1,2,7.59,7807
2018,28995,78000,4,6,5.7,8,5.0,15,3,0,0,4,0,7,2,4.25,7808
2020,26495,11340,4,5,2.5,4,2.0,15,5,0,0,2,0,5,0,0.47,7809
2019,14995,47431,4,5,1.6,4,4.0,15,2,0,0,0,0,5,0,2.48,7810
2019,25595,25720,4,5,2.4,4,2.0,15,4,0,0,2,0,9,1,1.57,7811
2018,11995,48167,4,5,1.6,4,4.0,15,7,0,0,0,0,5,0,3.01,7812
2019,15995,42813,4,5,1.8,4,1.0,15,2,0,0,0,0,5,0,2.28,7813
2019,15995,44350,4,5,1.8,4,1.0,15,2,0,0,0,0,5,0,2.35,7814
